x,y,z
-0.06,0.94,-0.304391
-0.06,0.96,-0.261804
-0.06,0.98,-0.218172
-0.04,-1,-0.999853
-0.04,-0.98,-0.999839
-0.04,-0.96,-0.999823
-0.04,-0.94,-0.999806
-0.04,-0.92,-0.999787
-0.04,-0.9,-0.999767
-0.04,-0.88,-0.999744
-0.04,-0.86,-0.999719
-0.04,-0.84,-0.999692
-0.04,-0.82,-0.999662
-0.04,-0.8,-0.99963
-0.04,-0.78,-0.999594
-0.04,-0.76,-0.999554
-0.04,-0.74,-0.999511
-0.04,-0.72,-0.999463
-0.04,-0.7,-0.999411
-0.04,-0.68,-0.999354
-0.04,-0.66,-0.999292
-0.04,-0.64,-0.999223
-0.04,-0.62,-0.999148
-0.04,-0.6,-0.999065
-0.04,-0.58,-0.998974
-0.04,-0.56,-0.998875
-0.04,-0.54,-0.998766
-0.04,-0.52,-0.998646
-0.04,-0.5,-0.998515
-0.04,-0.48,-0.998371
-0.04,-0.46,-0.998213
-0.04,-0.44,-0.998039
-0.04,-0.42,-0.997849
-0.04,-0.4,-0.997641
-0.04,-0.38,-0.997412
-0.04,-0.36,-0.997161
-0.04,-0.34,-0.996886
-0.04,-0.32,-0.996585
-0.04,-0.3,-0.996254
-0.04,-0.28,-0.995891
-0.04,-0.26,-0.995493
-0.04,-0.24,-0.995057
-0.04,-0.22,-0.994579
-0.04,-0.2,-0.994054
-0.04,-0.18,-0.993479
-0.04,-0.16,-0.992848
-0.04,-0.14,-0.992157
-0.04,-0.12,-0.991399
-0.04,-0.1,-0.990569
-0.04,-0.08,-0.989658
-0.04,-0.06,-0.98866
-0.04,-0.04,-0.987567
-0.04,-0.02,-0.986368
-0.04,6.17562e-16,-0.985055
-0.04,0.02,-0.983617
-0.04,0.04,-0.982042
-0.04,0.06,-0.980316
-0.04,0.08,-0.978426
-0.04,0.1,-0.976358
-0.04,0.12,-0.974093
-0.04,0.14,-0.971615
-0.04,0.16,-0.968903
-0.04,0.18,-0.965937
-0.04,0.2,-0.962693
-0.04,0.22,-0.959147
-0.04,0.24,-0.955271
-0.04,0.26,-0.951037
-0.04,0.28,-0.946412
-0.04,0.3,-0.941365
-0.04,0.32,-0.935857
-0.04,0.34,-0.929851
-0.04,0.36,-0.923305
-0.04,0.38,-0.916174
-0.04,0.4,-0.908412
-0.04,0.42,-0.899969
-0.04,0.44,-0.890792
-0.04,0.46,-0.880826
-0.04,0.48,-0.870013
-0.04,0.5,-0.858292
-0.04,0.52,-0.845603
-0.04,0.54,-0.831879
-0.04,0.56,-0.817057
-0.04,0.58,-0.80107
-0.04,0.6,-0.783852
-0.04,0.62,-0.765338
-0.04,0.64,-0.745464
-0.04,0.66,-0.72417
-0.04,0.68,-0.7014
-0.04,0.7,-0.677101
-0.04,0.72,-0.651231
-0.04,0.74,-0.623753
-0.04,0.76,-0.594642
-0.04,0.78,-0.563884
-0.04,0.8,-0.531477
-0.04,0.82,-0.497436
-0.04,0.84,-0.46179
-0.04,0.86,-0.424589
-0.04,0.88,-0.385895
-0.04,0.9,-0.345795
-0.04,0.92,-0.304391
-0.04,0.94,-0.261804
-0.04,0.96,-0.218172
-0.04,0.98,-0.17365
-0.02,-1,-0.999839
-0.02,-0.98,-0.999823
-0.02,-0.96,-0.999806
-0.02,-0.94,-0.999787
-0.02,-0.92,-0.999767
-0.02,-0.9,-0.999744
-0.02,-0.88,-0.999719
-0.02,-0.86,-0.999692
-0.02,-0.84,-0.999662
-0.02,-0.82,-0.99963
-0.02,-0.8,-0.999594
-0.02,-0.78,-0.999554
-0.02,-0.76,-0.999511
-0.02,-0.74,-0.999463
-0.02,-0.72,-0.999411
-0.02,-0.7,-0.999354
-0.02,-0.68,-0.999292
-0.02,-0.66,-0.999223
-0.02,-0.64,-0.999148
-0.02,-0.62,-0.999065
-0.02,-0.6,-0.998974
-0.02,-0.58,-0.998875
-0.02,-0.56,-0.998766
-0.02,-0.54,-0.998646
-0.02,-0.52,-0.998515
-0.02,-0.5,-0.998371
-0.02,-0.48,-0.998213
-0.02,-0.46,-0.998039
-0.02,-0.44,-0.997849
-0.02,-0.42,-0.997641
-0.02,-0.4,-0.997412
-0.02,-0.38,-0.997161
-0.02,-0.36,-0.996886
-0.02,-0.34,-0.996585
-0.02,-0.32,-0.996254
-0.02,-0.3,-0.995891
-0.02,-0.28,-0.995493
-0.02,-0.26,-0.995057
-0.02,-0.24,-0.994579
-0.02,-0.22,-0.994054
-0.02,-0.2,-0.993479
-0.02,-0.18,-0.992848
-0.02,-0.16,-0.992157
-0.02,-0.14,-0.991399
-0.02,-0.12,-0.990569
-0.02,-0.1,-0.989658
-0.02,-0.08,-0.98866
-0.02,-0.06,-0.987567
-0.02,-0.04,-0.986368
-0.02,-0.02,-0.985055
-0.02,6.17562e-16,-0.983617
-0.02,0.02,-0.982042
-0.02,0.04,-0.980316
-0.02,0.06,-0.978426
-0.02,0.08,-0.976358
-0.02,0.1,-0.974093
-0.02,0.12,-0.971615
-0.02,0.14,-0.968903
-0.02,0.16,-0.965937
-0.02,0.18,-0.962693
-0.02,0.2,-0.959147
-0.02,0.22,-0.955271
-0.02,0.24,-0.951037
-0.02,0.26,-0.946412
-0.02,0.28,-0.941365
-0.02,0.3,-0.935857
-0.02,0.32,-0.929851
-0.02,0.34,-0.923305
-0.02,0.36,-0.916174
-0.02,0.38,-0.908412
-0.02,0.4,-0.899969
-0.02,0.42,-0.890792
-0.02,0.44,-0.880826
-0.02,0.46,-0.870013
-0.02,0.48,-0.858292
-0.02,0.5,-0.845603
-0.02,0.52,-0.831879
-0.02,0.54,-0.817057
-0.02,0.56,-0.80107
-0.02,0.58,-0.783852
-0.02,0.6,-0.765338
-0.02,0.62,-0.745464
-0.02,0.64,-0.72417
-0.02,0.66,-0.7014
-0.02,0.68,-0.677101
-0.02,0.7,-0.651231
-0.02,0.72,-0.623753
-0.02,0.74,-0.594642
-0.02,0.76,-0.563884
-0.02,0.78,-0.531477
-0.02,0.8,-0.497436
-0.02,0.82,-0.46179
-0.02,0.84,-0.424589
-0.02,0.86,-0.385895
-0.02,0.88,-0.345795
-0.02,0.9,-0.304391
-0.02,0.92,-0.261804
-0.02,0.94,-0.218172
-0.02,0.96,-0.17365
-0.02,0.98,-0.128406
6.17562e-16,-1,-0.999823
6.17562e-16,-0.98,-0.999806
6.17562e-16,-0.96,-0.999787
6.17562e-16,-0.94,-0.999767
6.17562e-16,-0.92,-0.999744
6.17562e-16,-0.9,-0.999719
6.17562e-16,-0.88,-0.999692
6.17562e-16,-0.86,-0.999662
6.17562e-16,-0.84,-0.99963
6.17562e-16,-0.82,-0.999594
6.17562e-16,-0.8,-0.999554
6.17562e-16,-0.78,-0.999511
6.17562e-16,-0.76,-0.999463
6.17562e-16,-0.74,-0.999411
6.17562e-16,-0.72,-0.999354
6.17562e-16,-0.7,-0.999292
6.17562e-16,-0.68,-0.999223
6.17562e-16,-0.66,-0.999148
6.17562e-16,-0.64,-0.999065
6.17562e-16,-0.62,-0.998974
6.17562e-16,-0.6,-0.998875
6.17562e-16,-0.58,-0.998766
6.17562e-16,-0.56,-0.998646
6.17562e-16,-0.54,-0.998515
6.17562e-16,-0.52,-0.998371
6.17562e-16,-0.5,-0.998213
6.17562e-16,-0.48,-0.998039
6.17562e-16,-0.46,-0.997849
6.17562e-16,-0.44,-0.997641
6.17562e-16,-0.42,-0.997412
6.17562e-16,-0.4,-0.997161
6.17562e-16,-0.38,-0.996886
6.17562e-16,-0.36,-0.996585
6.17562e-16,-0.34,-0.996254
6.17562e-16,-0.32,-0.995891
6.17562e-16,-0.3,-0.995493
6.17562e-16,-0.28,-0.995057
6.17562e-16,-0.26,-0.994579
6.17562e-16,-0.24,-0.994054
6.17562e-16,-0.22,-0.993479
6.17562e-16,-0.2,-0.992848
6.17562e-16,-0.18,-0.992157
6.17562e-16,-0.16,-0.991399
6.17562e-16,-0.14,-0.990569
6.17562e-16,-0.12,-0.989658
6.17562e-16,-0.1,-0.98866
6.17562e-16,-0.08,-0.987567
6.17562e-16,-0.06,-0.986368
6.17562e-16,-0.04,-0.985055
6.17562e-16,-0.02,-0.983617
6.17562e-16,6.17562e-16,-0.982042
6.17562e-16,0.02,-0.980316
6.17562e-16,0.04,-0.978426
6.17562e-16,0.06,-0.976358
6.17562e-16,0.08,-0.974093
6.17562e-16,0.1,-0.971615
6.17562e-16,0.12,-0.968903
6.17562e-16,0.14,-0.965937
6.17562e-16,0.16,-0.962693
6.17562e-16,0.18,-0.959147
6.17562e-16,0.2,-0.955271
6.17562e-16,0.22,-0.951037
6.17562e-16,0.24,-0.946412
6.17562e-16,0.26,-0.941365
6.17562e-16,0.28,-0.935857
6.17562e-16,0.3,-0.929851
6.17562e-16,0.32,-0.923305
6.17562e-16,0.34,-0.916174
6.17562e-16,0.36,-0.908412
6.17562e-16,0.38,-0.899969
6.17562e-16,0.4,-0.890792
6.17562e-16,0.42,-0.880826
6.17562e-16,0.44,-0.870013
6.17562e-16,0.46,-0.858292
6.17562e-16,0.48,-0.845603
6.17562e-16,0.5,-0.831879
6.17562e-16,0.52,-0.817057
6.17562e-16,0.54,-0.80107
6.17562e-16,0.56,-0.783852
6.17562e-16,0.58,-0.765338
6.17562e-16,0.6,-0.745464
6.17562e-16,0.62,-0.72417
6.17562e-16,0.64,-0.7014
6.17562e-16,0.66,-0.677101
6.17562e-16,0.68,-0.651231
6.17562e-16,0.7,-0.623753
6.17562e-16,0.72,-0.594642
6.17562e-16,0.74,-0.563884
6.17562e-16,0.76,-0.531477
6.17562e-16,0.78,-0.497436
6.17562e-16,0.8,-0.46179
6.17562e-16,0.82,-0.424588
6.17562e-16,0.84,-0.385895
6.17562e-16,0.86,-0.345795
6.17562e-16,0.88,-0.304391
6.17562e-16,0.9,-0.261804
6.17562e-16,0.92,-0.218172
6.17562e-16,0.94,-0.17365
6.17562e-16,0.96,-0.128406
6.17562e-16,0.98,-0.0826223
0.02,-1,-0.999806
0.02,-0.98,-0.999787
0.02,-0.96,-0.999767
0.02,-0.94,-0.999744
0.02,-0.92,-0.999719
0.02,-0.9,-0.999692
0.02,-0.88,-0.999662
0.02,-0.86,-0.99963
0.02,-0.84,-0.999594
0.02,-0.82,-0.999554
0.02,-0.8,-0.999511
0.02,-0.78,-0.999463
0.02,-0.76,-0.999411
0.02,-0.74,-0.999354
0.02,-0.72,-0.999292
0.02,-0.7,-0.999223
0.02,-0.68,-0.999148
0.02,-0.66,-0.999065
0.02,-0.64,-0.998974
0.02,-0.62,-0.998875
0.02,-0.6,-0.998766
0.02,-0.58,-0.998646
0.02,-0.56,-0.998515
0.02,-0.54,-0.998371
0.02,-0.52,-0.998213
0.02,-0.5,-0.998039
0.02,-0.48,-0.997849
0.02,-0.46,-0.997641
0.02,-0.44,-0.997412
0.02,-0.42,-0.997161
0.02,-0.4,-0.996886
0.02,-0.38,-0.996585
0.02,-0.36,-0.996254
0.02,-0.34,-0.995891
0.02,-0.32,-0.995493
0.02,-0.3,-0.995057
0.02,-0.28,-0.994579
0.02,-0.26,-0.994054
0.02,-0.24,-0.993479
0.02,-0.22,-0.992848
0.02,-0.2,-0.992157
0.02,-0.18,-0.991399
0.02,-0.16,-0.990569
0.02,-0.14,-0.989658
0.02,-0.12,-0.98866
0.02,-0.1,-0.987567
0.02,-0.08,-0.986368
0.02,-0.06,-0.985055
0.02,-0.04,-0.983617
0.02,-0.02,-0.982042
0.02,6.17562e-16,-0.980316
0.02,0.02,-0.978426
0.02,0.04,-0.976358
0.02,0.06,-0.974093
0.02,0.08,-0.971615
0.02,0.1,-0.968903
0.02,0.12,-0.965937
0.02,0.14,-0.962693
0.02,0.16,-0.959147
0.02,0.18,-0.955271
0.02,0.2,-0.951037
0.02,0.22,-0.946412
0.02,0.24,-0.941365
0.02,0.26,-0.935857
0.02,0.28,-0.929851
0.02,0.3,-0.923305
0.02,0.32,-0.916174
0.02,0.34,-0.908412
0.02,0.36,-0.899969
0.02,0.38,-0.890792
0.02,0.4,-0.880826
0.02,0.42,-0.870013
0.02,0.44,-0.858292
0.02,0.46,-0.845603
0.02,0.48,-0.831879
0.02,0.5,-0.817057
0.02,0.52,-0.80107
0.02,0.54,-0.783852
0.02,0.56,-0.765338
0.02,0.58,-0.745464
0.02,0.6,-0.72417
0.02,0.62,-0.7014
0.02,0.64,-0.677101
0.02,0.66,-0.651231
0.02,0.68,-0.623753
0.02,0.7,-0.594642
0.02,0.72,-0.563884
0.02,0.74,-0.531477
0.02,0.76,-0.497436
0.02,0.78,-0.46179
0.02,0.8,-0.424588
0.02,0.82,-0.385895
0.02,0.84,-0.345795
0.02,0.86,-0.304391
0.02,0.88,-0.261804
0.02,0.9,-0.218172
0.02,0.92,-0.17365
0.02,0.94,-0.128406
0.02,0.96,-0.0826222
0.02,0.98,-0.0364866
0.04,-1,-0.999787
0.04,-0.98,-0.999767
0.04,-0.96,-0.999744
0.04,-0.94,-0.999719
0.04,-0.92,-0.999692
0.04,-0.9,-0.999662
0.04,-0.88,-0.99963
0.04,-0.86,-0.999594
0.04,-0.84,-0.999554
0.04,-0.82,-0.999511
0.04,-0.8,-0.999463
0.04,-0.78,-0.999411
0.04,-0.76,-0.999354
0.04,-0.74,-0.999292
0.04,-0.72,-0.999223
0.04,-0.7,-0.999148
0.04,-0.68,-0.999065
0.04,-0.66,-0.998974
0.04,-0.64,-0.998875
0.04,-0.62,-0.998766
0.04,-0.6,-0.998646
0.04,-0.58,-0.998515
0.04,-0.56,-0.998371
0.04,-0.54,-0.998213
0.04,-0.52,-0.998039
0.04,-0.5,-0.997849
0.04,-0.48,-0.997641
0.04,-0.46,-0.997412
0.04,-0.44,-0.997161
0.04,-0.42,-0.996886
0.04,-0.4,-0.996585
0.04,-0.38,-0.996254
0.04,-0.36,-0.995891
0.04,-0.34,-0.995493
0.04,-0.32,-0.995057
0.04,-0.3,-0.994579
0.04,-0.28,-0.994054
0.04,-0.26,-0.993479
0.04,-0.24,-0.992848
0.04,-0.22,-0.992157
0.04,-0.2,-0.991399
0.04,-0.18,-0.990569
0.04,-0.16,-0.989658
0.04,-0.14,-0.98866
0.04,-0.12,-0.987567
0.04,-0.1,-0.986368
0.04,-0.08,-0.985055
0.04,-0.06,-0.983617
0.04,-0.04,-0.982042
0.04,-0.02,-0.980316
0.04,6.17562e-16,-0.978426
0.04,0.02,-0.976358
0.04,0.04,-0.974093
0.04,0.06,-0.971615
0.04,0.08,-0.968903
0.04,0.1,-0.965937
0.04,0.12,-0.962693
0.04,0.14,-0.959147
0.04,0.16,-0.955271
0.04,0.18,-0.951037
0.04,0.2,-0.946412
0.04,0.22,-0.941365
0.04,0.24,-0.935857
0.04,0.26,-0.929851
0.04,0.28,-0.923305
0.04,0.3,-0.916174
0.04,0.32,-0.908412
0.04,0.34,-0.899969
0.04,0.36,-0.890792
0.04,0.38,-0.880826
0.04,0.4,-0.870013
0.04,0.42,-0.858292
0.04,0.44,-0.845602
0.04,0.46,-0.831879
0.04,0.48,-0.817057
0.04,0.5,-0.80107
0.04,0.52,-0.783852
0.04,0.54,-0.765338
0.04,0.56,-0.745464
0.04,0.58,-0.72417
0.04,0.6,-0.701399
0.04,0.62,-0.677101
0.04,0.64,-0.651231
0.04,0.66,-0.623753
0.04,0.68,-0.594642
0.04,0.7,-0.563884
0.04,0.72,-0.531477
0.04,0.74,-0.497436
0.04,0.76,-0.46179
0.04,0.78,-0.424588
0.04,0.8,-0.385895
0.04,0.82,-0.345795
0.04,0.84,-0.304391
0.04,0.86,-0.261804
0.04,0.88,-0.218172
0.04,0.9,-0.17365
0.04,0.92,-0.128406
0.04,0.94,-0.0826222
0.04,0.96,-0.0364866
0.04,0.98,0.00980507
0.06,-1,-0.999767
0.06,-0.98,-0.999744
0.06,-0.96,-0.999719
0.06,-0.94,-0.999692
0.06,-0.92,-0.999662
0.06,-0.9,-0.99963
0.06,-0.88,-0.999594
0.06,-0.86,-0.999554
0.06,-0.84,-0.999511
0.06,-0.82,-0.999463
0.06,-0.8,-0.999411
0.06,-0.78,-0.999354
0.06,-0.76,-0.999292
0.06,-0.74,-0.999223
0.06,-0.72,-0.999148
0.06,-0.7,-0.999065
0.06,-0.68,-0.998974
0.06,-0.66,-0.998875
0.06,-0.64,-0.998766
0.06,-0.62,-0.998646
0.06,-0.6,-0.998515
0.06,-0.58,-0.998371
0.06,-0.56,-0.998213
0.06,-0.54,-0.998039
0.06,-0.52,-0.997849
0.06,-0.5,-0.997641
0.06,-0.48,-0.997412
0.06,-0.46,-0.997161
0.06,-0.44,-0.996886
0.06,-0.42,-0.996585
0.06,-0.4,-0.996254
0.06,-0.38,-0.995891
0.06,-0.36,-0.995493
0.06,-0.34,-0.995057
0.06,-0.32,-0.994579
0.06,-0.3,-0.994054
0.06,-0.28,-0.993479
0.06,-0.26,-0.992848
0.06,-0.24,-0.992157
0.06,-0.22,-0.991399
0.06,-0.2,-0.990569
0.06,-0.18,-0.989658
0.06,-0.16,-0.98866
0.06,-0.14,-0.987567
0.06,-0.12,-0.986368
0.06,-0.1,-0.985055
0.06,-0.08,-0.983617
0.06,-0.06,-0.982042
0.06,-0.04,-0.980316
0.06,-0.02,-0.978426
0.06,6.17562e-16,-0.976358
0.06,0.02,-0.974093
0.06,0.04,-0.971615
0.06,0.06,-0.968903
0.06,0.08,-0.965937
0.06,0.1,-0.962693
0.06,0.12,-0.959147
0.06,0.14,-0.955271
0.06,0.16,-0.951037
0.06,0.18,-0.946412
0.06,0.2,-0.941365
0.06,0.22,-0.935857
0.06,0.24,-0.929851
0.06,0.26,-0.923305
0.06,0.28,-0.916174
0.06,0.3,-0.908412
0.06,0.32,-0.899969
0.06,0.34,-0.890792
0.06,0.36,-0.880826
0.06,0.38,-0.870013
0.06,0.4,-0.858292
0.06,0.42,-0.845602
0.06,0.44,-0.831879
0.06,0.46,-0.817057
0.06,0.48,-0.80107
0.06,0.5,-0.783852
0.06,0.52,-0.765337
0.06,0.54,-0.745464
0.06,0.56,-0.72417
0.06,0.58,-0.701399
0.06,0.6,-0.677101
0.06,0.62,-0.651231
0.06,0.64,-0.623753
0.06,0.66,-0.594642
0.06,0.68,-0.563883
0.06,0.7,-0.531477
0.06,0.72,-0.497436
0.06,0.74,-0.46179
0.06,0.76,-0.424588
0.06,0.78,-0.385895
0.06,0.8,-0.345795
0.06,0.82,-0.304391
0.06,0.84,-0.261803
0.06,0.86,-0.218172
0.06,0.88,-0.17365
0.06,0.9,-0.128406
0.06,0.92,-0.0826221
0.06,0.94,-0.0364865
0.06,0.96,0.00980511
0.06,0.98,0.0560548
0.08,-1,-0.999744
0.08,-0.98,-0.999719
0.08,-0.96,-0.999692
0.08,-0.94,-0.999662
0.08,-0.92,-0.99963
0.08,-0.9,-0.999594
0.08,-0.88,-0.999554
0.08,-0.86,-0.999511
0.08,-0.84,-0.999463
0.08,-0.82,-0.999411
0.08,-0.8,-0.999354
0.08,-0.78,-0.999292
0.08,-0.76,-0.999223
0.08,-0.74,-0.999148
0.08,-0.72,-0.999065
0.08,-0.7,-0.998974
0.08,-0.68,-0.998875
0.08,-0.66,-0.998766
0.08,-0.64,-0.998646
0.08,-0.62,-0.998515
0.08,-0.6,-0.998371
0.08,-0.58,-0.998213
0.08,-0.56,-0.998039
0.08,-0.54,-0.997849
0.08,-0.52,-0.997641
0.08,-0.5,-0.997412
0.08,-0.48,-0.997161
0.08,-0.46,-0.996886
0.08,-0.44,-0.996585
0.08,-0.42,-0.996254
0.08,-0.4,-0.995891
0.08,-0.38,-0.995493
0.08,-0.36,-0.995057
0.08,-0.34,-0.994579
0.08,-0.32,-0.994054
0.08,-0.3,-0.993479
0.08,-0.28,-0.992848
0.08,-0.26,-0.992157
0.08,-0.24,-0.991399
0.08,-0.22,-0.990569
0.08,-0.2,-0.989658
0.08,-0.18,-0.98866
0.08,-0.16,-0.987567
0.08,-0.14,-0.986368
0.08,-0.12,-0.985055
0.08,-0.1,-0.983617
0.08,-0.08,-0.982042
0.08,-0.06,-0.980316
0.08,-0.04,-0.978426
0.08,-0.02,-0.976358
0.08,6.17562e-16,-0.974093
0.08,0.02,-0.971615
0.08,0.04,-0.968903
0.08,0.06,-0.965937
0.08,0.08,-0.962693
0.08,0.1,-0.959147
0.08,0.12,-0.955271
0.08,0.14,-0.951037
0.08,0.16,-0.946412
0.08,0.18,-0.941365
0.08,0.2,-0.935857
0.08,0.22,-0.929851
0.08,0.24,-0.923305
0.08,0.26,-0.916174
0.08,0.28,-0.908412
0.08,0.3,-0.899969
0.08,0.32,-0.890792
0.08,0.34,-0.880826
0.08,0.36,-0.870013
0.08,0.38,-0.858292
0.08,0.4,-0.845602
0.08,0.42,-0.831879
0.08,0.44,-0.817057
0.08,0.46,-0.80107
0.08,0.48,-0.783852
0.08,0.5,-0.765337
0.08,0.52,-0.745464
0.08,0.54,-0.72417
0.08,0.56,-0.701399
0.08,0.58,-0.677101
0.08,0.6,-0.651231
0.08,0.62,-0.623753
0.08,0.64,-0.594642
0.08,0.66,-0.563883
0.08,0.68,-0.531477
0.08,0.7,-0.497435
0.08,0.72,-0.46179
0.08,0.74,-0.424588
0.08,0.76,-0.385895
0.08,0.78,-0.345795
0.08,0.8,-0.304391
0.08,0.82,-0.261803
0.08,0.84,-0.218171
0.08,0.86,-0.17365
0.08,0.88,-0.128406
0.08,0.9,-0.0826221
0.08,0.92,-0.0364865
0.08,0.94,0.00980514
0.08,0.96,0.0560548
0.08,0.98,0.102065
0.1,-1,-0.999719
0.1,-0.98,-0.999692
0.1,-0.96,-0.999662
0.1,-0.94,-0.99963
0.1,-0.92,-0.999594
0.1,-0.9,-0.999554
0.1,-0.88,-0.999511
0.1,-0.86,-0.999463
0.1,-0.84,-0.999411
0.1,-0.82,-0.999354
0.1,-0.8,-0.999292
0.1,-0.78,-0.999223
0.1,-0.76,-0.999148
0.1,-0.74,-0.999065
0.1,-0.72,-0.998974
0.1,-0.7,-0.998875
0.1,-0.68,-0.998766
0.1,-0.66,-0.998646
0.1,-0.64,-0.998515
0.1,-0.62,-0.998371
0.1,-0.6,-0.998213
0.1,-0.58,-0.998039
0.1,-0.56,-0.997849
0.1,-0.54,-0.997641
0.1,-0.52,-0.997412
0.1,-0.5,-0.997161
0.1,-0.48,-0.996886
0.1,-0.46,-0.996585
0.1,-0.44,-0.996254
0.1,-0.42,-0.995891
0.1,-0.4,-0.995493
0.1,-0.38,-0.995057
0.1,-0.36,-0.994579
0.1,-0.34,-0.994054
0.1,-0.32,-0.993479
0.1,-0.3,-0.992848
0.1,-0.28,-0.992157
0.1,-0.26,-0.991399
0.1,-0.24,-0.990569
0.1,-0.22,-0.989658
0.1,-0.2,-0.98866
0.1,-0.18,-0.987567
0.1,-0.16,-0.986368
0.1,-0.14,-0.985055
0.1,-0.12,-0.983617
0.1,-0.1,-0.982042
0.1,-0.08,-0.980316
0.1,-0.06,-0.978426
0.1,-0.04,-0.976358
0.1,-0.02,-0.974093
0.1,6.17562e-16,-0.971615
0.1,0.02,-0.968903
0.1,0.04,-0.965937
0.1,0.06,-0.962693
0.1,0.08,-0.959147
0.1,0.1,-0.955271
0.1,0.12,-0.951037
0.1,0.14,-0.946412
0.1,0.16,-0.941365
0.1,0.18,-0.935857
0.1,0.2,-0.929851
0.1,0.22,-0.923305
0.1,0.24,-0.916174
0.1,0.26,-0.908412
0.1,0.28,-0.899969
0.1,0.3,-0.890792
0.1,0.32,-0.880826
0.1,0.34,-0.870013
0.1,0.36,-0.858292
0.1,0.38,-0.845602
0.1,0.4,-0.831879
0.1,0.42,-0.817057
0.1,0.44,-0.80107
0.1,0.46,-0.783852
0.1,0.48,-0.765337
0.1,0.5,-0.745464
0.1,0.52,-0.72417
0.1,0.54,-0.701399
0.1,0.56,-0.677101
0.1,0.58,-0.651231
0.1,0.6,-0.623753
0.1,0.62,-0.594642
0.1,0.64,-0.563883
0.1,0.66,-0.531477
0.1,0.68,-0.497435
0.1,0.7,-0.46179
0.1,0.72,-0.424588
0.1,0.74,-0.385895
0.1,0.76,-0.345795
0.1,0.78,-0.304391
0.1,0.8,-0.261803
0.1,0.82,-0.218171
0.1,0.84,-0.17365
0.1,0.86,-0.128406
0.1,0.88,-0.0826221
0.1,0.9,-0.0364865
0.1,0.92,0.00980518
0.1,0.94,0.0560548
0.1,0.96,0.102065
0.1,0.98,0.147643
0.12,-1,-0.999692
0.12,-0.98,-0.999662
0.12,-0.96,-0.99963
0.12,-0.94,-0.999594
0.12,-0.92,-0.999554
0.12,-0.9,-0.999511
0.12,-0.88,-0.999463
0.12,-0.86,-0.999411
0.12,-0.84,-0.999354
0.12,-0.82,-0.999292
0.12,-0.8,-0.999223
0.12,-0.78,-0.999148
0.12,-0.76,-0.999065
0.12,-0.74,-0.998974
0.12,-0.72,-0.998875
0.12,-0.7,-0.998766
0.12,-0.68,-0.998646
0.12,-0.66,-0.998515
0.12,-0.64,-0.998371
0.12,-0.62,-0.998213
0.12,-0.6,-0.998039
0.12,-0.58,-0.997849
0.12,-0.56,-0.997641
0.12,-0.54,-0.997412
0.12,-0.52,-0.997161
0.12,-0.5,-0.996886
0.12,-0.48,-0.996585
0.12,-0.46,-0.996254
0.12,-0.44,-0.995891
0.12,-0.42,-0.995493
0.12,-0.4,-0.995057
0.12,-0.38,-0.994579
0.12,-0.36,-0.994054
0.12,-0.34,-0.993479
0.12,-0.32,-0.992848
0.12,-0.3,-0.992157
0.12,-0.28,-0.991399
0.12,-0.26,-0.990569
0.12,-0.24,-0.989658
0.12,-0.22,-0.98866
0.12,-0.2,-0.987567
0.12,-0.18,-0.986368
0.12,-0.16,-0.985055
0.12,-0.14,-0.983617
0.12,-0.12,-0.982042
0.12,-0.1,-0.980316
0.12,-0.08,-0.978426
0.12,-0.06,-0.976358
0.12,-0.04,-0.974093
0.12,-0.02,-0.971615
0.12,6.17562e-16,-0.968903
0.12,0.02,-0.965937
0.12,0.04,-0.962693
0.12,0.06,-0.959147
0.12,0.08,-0.955271
0.12,0.1,-0.951037
0.12,0.12,-0.946412
0.12,0.14,-0.941365
0.12,0.16,-0.935857
0.12,0.18,-0.929851
0.12,0.2,-0.923305
0.12,0.22,-0.916174
0.12,0.24,-0.908412
0.12,0.26,-0.899969
0.12,0.28,-0.890792
0.12,0.3,-0.880826
0.12,0.32,-0.870013
0.12,0.34,-0.858292
0.12,0.36,-0.845602
0.12,0.38,-0.831879
0.12,0.4,-0.817057
0.12,0.42,-0.80107
0.12,0.44,-0.783852
0.12,0.46,-0.765337
0.12,0.48,-0.745464
0.12,0.5,-0.72417
0.12,0.52,-0.701399
0.12,0.54,-0.677101
0.12,0.56,-0.651231
0.12,0.58,-0.623753
0.12,0.6,-0.594642
0.12,0.62,-0.563883
0.12,0.64,-0.531477
0.12,0.66,-0.497435
0.12,0.68,-0.46179
0.12,0.7,-0.424588
0.12,0.72,-0.385895
0.12,0.74,-0.345795
0.12,0.76,-0.304391
0.12,0.78,-0.261803
0.12,0.8,-0.218171
0.12,0.82,-0.173649
0.12,0.84,-0.128406
0.12,0.86,-0.082622
0.12,0.88,-0.0364864
0.12,0.9,0.00980521
0.12,0.92,0.0560549
0.12,0.94,0.102065
0.12,0.96,0.147643
0.12,0.98,0.192602
0.14,-1,-0.999662
0.14,-0.98,-0.99963
0.14,-0.96,-0.999594
0.14,-0.94,-0.999554
0.14,-0.92,-0.999511
0.14,-0.9,-0.999463
0.14,-0.88,-0.999411
0.14,-0.86,-0.999354
0.14,-0.84,-0.999292
0.14,-0.82,-0.999223
0.14,-0.8,-0.999148
0.14,-0.78,-0.999065
0.14,-0.76,-0.998974
0.14,-0.74,-0.998875
0.14,-0.72,-0.998766
0.14,-0.7,-0.998646
0.14,-0.68,-0.998515
0.14,-0.66,-0.998371
