x,y,z
-0.04,-0.68,0.594595
-0.04,-0.66,0.623706
-0.04,-0.64,0.651183
-0.04,-0.62,0.677053
-0.04,-0.6,0.701351
-0.04,-0.58,0.724122
-0.04,-0.56,0.745417
-0.04,-0.54,0.765291
-0.04,-0.52,0.783807
-0.04,-0.5,0.801026
-0.04,-0.48,0.817014
-0.04,-0.46,0.831838
-0.04,-0.44,0.845563
-0.04,-0.42,0.858254
-0.04,-0.4,0.869976
-0.04,-0.38,0.880791
-0.04,-0.36,0.890759
-0.04,-0.34,0.899937
-0.04,-0.32,0.908382
-0.04,-0.3,0.916146
-0.04,-0.28,0.923278
-0.04,-0.26,0.929825
-0.04,-0.24,0.935833
-0.04,-0.22,0.941342
-0.04,-0.2,0.946391
-0.04,-0.18,0.951016
-0.04,-0.16,0.955252
-0.04,-0.14,0.959129
-0.04,-0.12,0.962676
-0.04,-0.1,0.965921
-0.04,-0.08,0.968888
-0.04,-0.06,0.971601
-0.04,-0.04,0.97408
-0.04,-0.02,0.976346
-0.04,6.17562e-16,0.978415
-0.04,0.02,0.980306
-0.04,0.04,0.982032
-0.04,0.06,0.983608
-0.04,0.08,0.985047
-0.04,0.1,0.986361
-0.04,0.12,0.987559
-0.04,0.14,0.988653
-0.04,0.16,0.989652
-0.04,0.18,0.990563
-0.04,0.2,0.991394
-0.04,0.22,0.992152
-0.04,0.24,0.992844
-0.04,0.26,0.993475
-0.04,0.28,0.99405
-0.04,0.3,0.994575
-0.04,0.32,0.995054
-0.04,0.34,0.99549
-0.04,0.36,0.995888
-0.04,0.38,0.996251
-0.04,0.4,0.996582
-0.04,0.42,0.996884
-0.04,0.44,0.997159
-0.04,0.46,0.99741
-0.04,0.48,0.997639
-0.04,0.5,0.997847
-0.04,0.52,0.998038
-0.04,0.54,0.998211
-0.04,0.56,0.998369
-0.04,0.58,0.998513
-0.04,0.6,0.998645
-0.04,0.62,0.998765
-0.04,0.64,0.998874
-0.04,0.66,0.998973
-0.04,0.68,0.999064
-0.04,0.7,0.999147
-0.04,0.72,0.999222
-0.04,0.74,0.999291
-0.04,0.76,0.999354
-0.04,0.78,0.999411
-0.04,0.8,0.999463
-0.04,0.82,0.99951
-0.04,0.84,0.999554
-0.04,0.86,0.999593
-0.04,0.88,0.999629
-0.04,0.9,0.999662
-0.04,0.92,0.999692
-0.04,0.94,0.999719
-0.04,0.96,0.999744
-0.04,0.98,0.999767
-0.02,-1,-0.00979331
-0.02,-0.98,0.0364927
-0.02,-0.96,0.0826227
-0.02,-0.94,0.128401
-0.02,-0.92,0.173639
-0.02,-0.9,0.218156
-0.02,-0.88,0.261783
-0.02,-0.86,0.304366
-0.02,-0.84,0.345766
-0.02,-0.82,0.385863
-0.02,-0.8,0.424552
-0.02,-0.78,0.461751
-0.02,-0.76,0.497394
-0.02,-0.74,0.531433
-0.02,-0.72,0.563838
-0.02,-0.7,0.594596
-0.02,-0.68,0.623706
-0.02,-0.66,0.651183
-0.02,-0.64,0.677053
-0.02,-0.62,0.701351
-0.02,-0.6,0.724122
-0.02,-0.58,0.745417
-0.02,-0.56,0.765291
-0.02,-0.54,0.783807
-0.02,-0.52,0.801026
-0.02,-0.5,0.817014
-0.02,-0.48,0.831838
-0.02,-0.46,0.845563
-0.02,-0.44,0.858254
-0.02,-0.42,0.869976
-0.02,-0.4,0.880791
-0.02,-0.38,0.890759
-0.02,-0.36,0.899937
-0.02,-0.34,0.908382
-0.02,-0.32,0.916146
-0.02,-0.3,0.923278
-0.02,-0.28,0.929825
-0.02,-0.26,0.935833
-0.02,-0.24,0.941342
-0.02,-0.22,0.946391
-0.02,-0.2,0.951016
-0.02,-0.18,0.955252
-0.02,-0.16,0.959129
-0.02,-0.14,0.962676
-0.02,-0.12,0.965921
-0.02,-0.1,0.968888
-0.02,-0.08,0.971601
-0.02,-0.06,0.97408
-0.02,-0.04,0.976346
-0.02,-0.02,0.978415
-0.02,6.17562e-16,0.980306
-0.02,0.02,0.982032
-0.02,0.04,0.983608
-0.02,0.06,0.985047
-0.02,0.08,0.986361
-0.02,0.1,0.987559
-0.02,0.12,0.988653
-0.02,0.14,0.989652
-0.02,0.16,0.990563
-0.02,0.18,0.991394
-0.02,0.2,0.992152
-0.02,0.22,0.992844
-0.02,0.24,0.993475
-0.02,0.26,0.99405
-0.02,0.28,0.994575
-0.02,0.3,0.995054
-0.02,0.32,0.99549
-0.02,0.34,0.995888
-0.02,0.36,0.996251
-0.02,0.38,0.996582
-0.02,0.4,0.996884
-0.02,0.42,0.997159
-0.02,0.44,0.99741
-0.02,0.46,0.997639
-0.02,0.48,0.997847
-0.02,0.5,0.998038
-0.02,0.52,0.998211
-0.02,0.54,0.998369
-0.02,0.56,0.998513
-0.02,0.58,0.998645
-0.02,0.6,0.998765
-0.02,0.62,0.998874
-0.02,0.64,0.998973
-0.02,0.66,0.999064
-0.02,0.68,0.999147
-0.02,0.7,0.999222
-0.02,0.72,0.999291
-0.02,0.74,0.999354
-0.02,0.76,0.999411
-0.02,0.78,0.999463
-0.02,0.8,0.99951
-0.02,0.82,0.999554
-0.02,0.84,0.999593
-0.02,0.86,0.999629
-0.02,0.88,0.999662
-0.02,0.9,0.999692
-0.02,0.92,0.999719
-0.02,0.94,0.999744
-0.02,0.96,0.999767
-0.02,0.98,0.999787
6.17562e-16,-1,0.0364928
6.17562e-16,-0.98,0.0826228
6.17562e-16,-0.96,0.128401
6.17562e-16,-0.94,0.173639
6.17562e-16,-0.92,0.218156
6.17562e-16,-0.9,0.261783
6.17562e-16,-0.88,0.304366
6.17562e-16,-0.86,0.345766
6.17562e-16,-0.84,0.385863
6.17562e-16,-0.82,0.424552
6.17562e-16,-0.8,0.461751
6.17562e-16,-0.78,0.497394
6.17562e-16,-0.76,0.531433
6.17562e-16,-0.74,0.563838
6.17562e-16,-0.72,0.594596
6.17562e-16,-0.7,0.623706
6.17562e-16,-0.68,0.651183
6.17562e-16,-0.66,0.677053
6.17562e-16,-0.64,0.701351
6.17562e-16,-0.62,0.724122
6.17562e-16,-0.6,0.745417
6.17562e-16,-0.58,0.765291
6.17562e-16,-0.56,0.783807
6.17562e-16,-0.54,0.801026
6.17562e-16,-0.52,0.817014
6.17562e-16,-0.5,0.831838
6.17562e-16,-0.48,0.845563
6.17562e-16,-0.46,0.858254
6.17562e-16,-0.44,0.869976
6.17562e-16,-0.42,0.880791
6.17562e-16,-0.4,0.890759
6.17562e-16,-0.38,0.899937
6.17562e-16,-0.36,0.908382
6.17562e-16,-0.34,0.916146
6.17562e-16,-0.32,0.923278
6.17562e-16,-0.3,0.929825
6.17562e-16,-0.28,0.935833
6.17562e-16,-0.26,0.941342
6.17562e-16,-0.24,0.946391
6.17562e-16,-0.22,0.951016
6.17562e-16,-0.2,0.955252
6.17562e-16,-0.18,0.959129
6.17562e-16,-0.16,0.962676
6.17562e-16,-0.14,0.965921
6.17562e-16,-0.12,0.968888
6.17562e-16,-0.1,0.971601
6.17562e-16,-0.08,0.97408
6.17562e-16,-0.06,0.976346
6.17562e-16,-0.04,0.978415
6.17562e-16,-0.02,0.980306
6.17562e-16,6.17562e-16,0.982032
6.17562e-16,0.02,0.983608
6.17562e-16,0.04,0.985047
6.17562e-16,0.06,0.986361
6.17562e-16,0.08,0.987559
6.17562e-16,0.1,0.988653
6.17562e-16,0.12,0.989652
6.17562e-16,0.14,0.990563
6.17562e-16,0.16,0.991394
6.17562e-16,0.18,0.992152
6.17562e-16,0.2,0.992844
6.17562e-16,0.22,0.993475
6.17562e-16,0.24,0.99405
6.17562e-16,0.26,0.994575
6.17562e-16,0.28,0.995054
6.17562e-16,0.3,0.99549
6.17562e-16,0.32,0.995888
6.17562e-16,0.34,0.996251
6.17562e-16,0.36,0.996582
6.17562e-16,0.38,0.996884
6.17562e-16,0.4,0.997159
6.17562e-16,0.42,0.99741
6.17562e-16,0.44,0.997639
6.17562e-16,0.46,0.997847
6.17562e-16,0.48,0.998038
6.17562e-16,0.5,0.998211
6.17562e-16,0.52,0.998369
6.17562e-16,0.54,0.998513
6.17562e-16,0.56,0.998645
6.17562e-16,0.58,0.998765
6.17562e-16,0.6,0.998874
6.17562e-16,0.62,0.998973
6.17562e-16,0.64,0.999064
6.17562e-16,0.66,0.999147
6.17562e-16,0.68,0.999222
6.17562e-16,0.7,0.999291
6.17562e-16,0.72,0.999354
6.17562e-16,0.74,0.999411
6.17562e-16,0.76,0.999463
6.17562e-16,0.78,0.99951
6.17562e-16,0.8,0.999554
6.17562e-16,0.82,0.999593
6.17562e-16,0.84,0.999629
6.17562e-16,0.86,0.999662
6.17562e-16,0.88,0.999692
6.17562e-16,0.9,0.999719
6.17562e-16,0.92,0.999744
6.17562e-16,0.94,0.999767
6.17562e-16,0.96,0.999787
6.17562e-16,0.98,0.999806
0.02,-1,0.0826228
0.02,-0.98,0.128401
0.02,-0.96,0.173639
0.02,-0.94,0.218156
0.02,-0.92,0.261783
0.02,-0.9,0.304366
0.02,-0.88,0.345766
0.02,-0.86,0.385863
0.02,-0.84,0.424552
0.02,-0.82,0.461751
0.02,-0.8,0.497394
0.02,-0.78,0.531433
0.02,-0.76,0.563838
0.02,-0.74,0.594596
0.02,-0.72,0.623706
0.02,-0.7,0.651183
0.02,-0.68,0.677053
0.02,-0.66,0.701351
0.02,-0.64,0.724122
0.02,-0.62,0.745417
0.02,-0.6,0.765291
0.02,-0.58,0.783807
0.02,-0.56,0.801026
0.02,-0.54,0.817014
0.02,-0.52,0.831838
0.02,-0.5,0.845563
0.02,-0.48,0.858254
0.02,-0.46,0.869976
0.02,-0.44,0.880791
0.02,-0.42,0.890759
0.02,-0.4,0.899937
0.02,-0.38,0.908382
0.02,-0.36,0.916146
0.02,-0.34,0.923278
0.02,-0.32,0.929825
0.02,-0.3,0.935833
0.02,-0.28,0.941342
0.02,-0.26,0.946391
0.02,-0.24,0.951016
0.02,-0.22,0.955252
0.02,-0.2,0.959129
0.02,-0.18,0.962676
0.02,-0.16,0.965921
0.02,-0.14,0.968888
0.02,-0.12,0.971601
0.02,-0.1,0.97408
0.02,-0.08,0.976346
0.02,-0.06,0.978415
0.02,-0.04,0.980306
0.02,-0.02,0.982032
0.02,6.17562e-16,0.983608
0.02,0.02,0.985047
0.02,0.04,0.986361
0.02,0.06,0.987559
0.02,0.08,0.988653
0.02,0.1,0.989652
0.02,0.12,0.990563
0.02,0.14,0.991394
0.02,0.16,0.992152
0.02,0.18,0.992844
0.02,0.2,0.993475
0.02,0.22,0.99405
0.02,0.24,0.994575
0.02,0.26,0.995054
0.02,0.28,0.99549
0.02,0.3,0.995888
0.02,0.32,0.996251
0.02,0.34,0.996582
0.02,0.36,0.996884
0.02,0.38,0.997159
0.02,0.4,0.99741
0.02,0.42,0.997639
0.02,0.44,0.997847
0.02,0.46,0.998038
0.02,0.48,0.998211
0.02,0.5,0.998369
0.02,0.52,0.998513
0.02,0.54,0.998645
0.02,0.56,0.998765
0.02,0.58,0.998874
0.02,0.6,0.998973
0.02,0.62,0.999064
0.02,0.64,0.999147
0.02,0.66,0.999222
0.02,0.68,0.999291
0.02,0.7,0.999354
0.02,0.72,0.999411
0.02,0.74,0.999463
0.02,0.76,0.99951
0.02,0.78,0.999554
0.02,0.8,0.999593
0.02,0.82,0.999629
0.02,0.84,0.999662
0.02,0.86,0.999692
0.02,0.88,0.999719
0.02,0.9,0.999744
0.02,0.92,0.999767
0.02,0.94,0.999787
0.02,0.96,0.999806
0.02,0.98,0.999823
0.04,-1,0.128402
0.04,-0.98,0.173639
0.04,-0.96,0.218156
0.04,-0.94,0.261783
0.04,-0.92,0.304366
0.04,-0.9,0.345766
0.04,-0.88,0.385863
0.04,-0.86,0.424552
0.04,-0.84,0.461751
0.04,-0.82,0.497394
0.04,-0.8,0.531433
0.04,-0.78,0.563838
0.04,-0.76,0.594596
0.04,-0.74,0.623706
0.04,-0.72,0.651183
0.04,-0.7,0.677053
0.04,-0.68,0.701352
0.04,-0.66,0.724122
0.04,-0.64,0.745417
0.04,-0.62,0.765291
0.04,-0.6,0.783807
0.04,-0.58,0.801026
0.04,-0.56,0.817014
0.04,-0.54,0.831838
0.04,-0.52,0.845563
0.04,-0.5,0.858254
0.04,-0.48,0.869976
0.04,-0.46,0.880791
0.04,-0.44,0.890759
0.04,-0.42,0.899937
0.04,-0.4,0.908382
0.04,-0.38,0.916146
0.04,-0.36,0.923278
0.04,-0.34,0.929825
0.04,-0.32,0.935833
0.04,-0.3,0.941342
0.04,-0.28,0.946391
0.04,-0.26,0.951016
0.04,-0.24,0.955252
0.04,-0.22,0.959129
0.04,-0.2,0.962676
0.04,-0.18,0.965921
0.04,-0.16,0.968888
0.04,-0.14,0.971601
0.04,-0.12,0.97408
0.04,-0.1,0.976346
0.04,-0.08,0.978415
0.04,-0.06,0.980306
0.04,-0.04,0.982032
0.04,-0.02,0.983608
0.04,6.17562e-16,0.985047
0.04,0.02,0.986361
0.04,0.04,0.987559
0.04,0.06,0.988653
0.04,0.08,0.989652
0.04,0.1,0.990563
0.04,0.12,0.991394
0.04,0.14,0.992152
0.04,0.16,0.992844
0.04,0.18,0.993475
0.04,0.2,0.99405
0.04,0.22,0.994575
0.04,0.24,0.995054
0.04,0.26,0.99549
0.04,0.28,0.995888
0.04,0.3,0.996251
0.04,0.32,0.996582
0.04,0.34,0.996884
0.04,0.36,0.997159
0.04,0.38,0.99741
0.04,0.4,0.997639
0.04,0.42,0.997847
0.04,0.44,0.998038
0.04,0.46,0.998211
0.04,0.48,0.998369
0.04,0.5,0.998513
0.04,0.52,0.998645
0.04,0.54,0.998765
0.04,0.56,0.998874
0.04,0.58,0.998973
0.04,0.6,0.999064
0.04,0.62,0.999147
0.04,0.64,0.999222
0.04,0.66,0.999291
0.04,0.68,0.999354
0.04,0.7,0.999411
0.04,0.72,0.999463
0.04,0.74,0.99951
0.04,0.76,0.999554
0.04,0.78,0.999593
0.04,0.8,0.999629
0.04,0.82,0.999662
0.04,0.84,0.999692
0.04,0.86,0.999719
0.04,0.88,0.999744
0.04,0.9,0.999767
0.04,0.92,0.999787
0.04,0.94,0.999806
0.04,0.96,0.999823
0.04,0.98,0.999839
0.06,-1,0.173639
0.06,-0.98,0.218156
0.06,-0.96,0.261783
0.06,-0.94,0.304366
0.06,-0.92,0.345766
0.06,-0.9,0.385863
0.06,-0.88,0.424552
0.06,-0.86,0.461751
0.06,-0.84,0.497394
0.06,-0.82,0.531433
0.06,-0.8,0.563838
0.06,-0.78,0.594596
0.06,-0.76,0.623706
0.06,-0.74,0.651183
0.06,-0.72,0.677053
0.06,-0.7,0.701352
0.06,-0.68,0.724122
0.06,-0.66,0.745417
0.06,-0.64,0.765291
0.06,-0.62,0.783807
0.06,-0.6,0.801026
0.06,-0.58,0.817014
0.06,-0.56,0.831838
0.06,-0.54,0.845563
0.06,-0.52,0.858254
0.06,-0.5,0.869976
0.06,-0.48,0.880791
0.06,-0.46,0.890759
0.06,-0.44,0.899937
0.06,-0.42,0.908382
0.06,-0.4,0.916146
0.06,-0.38,0.923278
0.06,-0.36,0.929825
0.06,-0.34,0.935833
0.06,-0.32,0.941342
0.06,-0.3,0.946391
0.06,-0.28,0.951016
0.06,-0.26,0.955252
0.06,-0.24,0.959129
0.06,-0.22,0.962676
0.06,-0.2,0.965921
0.06,-0.18,0.968888
0.06,-0.16,0.971601
0.06,-0.14,0.97408
0.06,-0.12,0.976346
0.06,-0.1,0.978415
0.06,-0.08,0.980306
0.06,-0.06,0.982032
0.06,-0.04,0.983608
0.06,-0.02,0.985047
0.06,6.17562e-16,0.986361
0.06,0.02,0.987559
0.06,0.04,0.988653
0.06,0.06,0.989652
0.06,0.08,0.990563
0.06,0.1,0.991394
0.06,0.12,0.992152
0.06,0.14,0.992844
0.06,0.16,0.993475
0.06,0.18,0.99405
0.06,0.2,0.994575
0.06,0.22,0.995054
0.06,0.24,0.99549
0.06,0.26,0.995888
0.06,0.28,0.996251
0.06,0.3,0.996582
0.06,0.32,0.996884
0.06,0.34,0.997159
0.06,0.36,0.99741
0.06,0.38,0.997639
0.06,0.4,0.997847
0.06,0.42,0.998038
0.06,0.44,0.998211
0.06,0.46,0.998369
0.06,0.48,0.998513
0.06,0.5,0.998645
0.06,0.52,0.998765
0.06,0.54,0.998874
0.06,0.56,0.998973
0.06,0.58,0.999064
0.06,0.6,0.999147
0.06,0.62,0.999222
0.06,0.64,0.999291
0.06,0.66,0.999354
0.06,0.68,0.999411
0.06,0.7,0.999463
0.06,0.72,0.99951
0.06,0.74,0.999554
0.06,0.76,0.999593
0.06,0.78,0.999629
0.06,0.8,0.999662
0.06,0.82,0.999692
0.06,0.84,0.999719
0.06,0.86,0.999744
0.06,0.88,0.999767
0.06,0.9,0.999787
0.06,0.92,0.999806
0.06,0.94,0.999823
0.06,0.96,0.999839
0.06,0.98,0.999853
0.08,-1,0.218156
0.08,-0.98,0.261783
0.08,-0.96,0.304366
0.08,-0.94,0.345766
0.08,-0.92,0.385863
0.08,-0.9,0.424552
0.08,-0.88,0.461751
0.08,-0.86,0.497394
0.08,-0.84,0.531433
0.08,-0.82,0.563838
0.08,-0.8,0.594596
0.08,-0.78,0.623706
0.08,-0.76,0.651183
0.08,-0.74,0.677053
0.08,-0.72,0.701352
0.08,-0.7,0.724122
0.08,-0.68,0.745417
0.08,-0.66,0.765291
0.08,-0.64,0.783807
0.08,-0.62,0.801026
0.08,-0.6,0.817014
0.08,-0.58,0.831838
0.08,-0.56,0.845563
0.08,-0.54,0.858254
0.08,-0.52,0.869976
0.08,-0.5,0.880791
0.08,-0.48,0.890759
0.08,-0.46,0.899937
0.08,-0.44,0.908382
0.08,-0.42,0.916146
0.08,-0.4,0.923278
0.08,-0.38,0.929825
0.08,-0.36,0.935833
0.08,-0.34,0.941342
0.08,-0.32,0.946391
0.08,-0.3,0.951016
0.08,-0.28,0.955252
0.08,-0.26,0.959129
0.08,-0.24,0.962676
0.08,-0.22,0.965921
0.08,-0.2,0.968888
0.08,-0.18,0.971601
0.08,-0.16,0.97408
0.08,-0.14,0.976346
0.08,-0.12,0.978415
0.08,-0.1,0.980306
0.08,-0.08,0.982032
0.08,-0.06,0.983608
0.08,-0.04,0.985047
0.08,-0.02,0.986361
0.08,6.17562e-16,0.987559
0.08,0.02,0.988653
0.08,0.04,0.989652
0.08,0.06,0.990563
0.08,0.08,0.991394
0.08,0.1,0.992152
0.08,0.12,0.992844
0.08,0.14,0.993475
0.08,0.16,0.99405
0.08,0.18,0.994575
0.08,0.2,0.995054
0.08,0.22,0.99549
0.08,0.24,0.995888
0.08,0.26,0.996251
0.08,0.28,0.996582
0.08,0.3,0.996884
0.08,0.32,0.997159
0.08,0.34,0.99741
0.08,0.36,0.997639
0.08,0.38,0.997847
0.08,0.4,0.998038
0.08,0.42,0.998211
0.08,0.44,0.998369
0.08,0.46,0.998513
0.08,0.48,0.998645
0.08,0.5,0.998765
0.08,0.52,0.998874
0.08,0.54,0.998973
0.08,0.56,0.999064
0.08,0.58,0.999147
0.08,0.6,0.999222
0.08,0.62,0.999291
0.08,0.64,0.999354
0.08,0.66,0.999411
0.08,0.68,0.999463
0.08,0.7,0.99951
0.08,0.72,0.999554
0.08,0.74,0.999593
0.08,0.76,0.999629
0.08,0.78,0.999662
0.08,0.8,0.999692
0.08,0.82,0.999719
0.08,0.84,0.999744
0.08,0.86,0.999767
0.08,0.88,0.999787
0.08,0.9,0.999806
0.08,0.92,0.999823
0.08,0.94,0.999839
0.08,0.96,0.999853
0.08,0.98,0.999866
0.1,-1,0.261783
0.1,-0.98,0.304366
0.1,-0.96,0.345766
0.1,-0.94,0.385863
0.1,-0.92,0.424552
0.1,-0.9,0.461751
0.1,-0.88,0.497394
0.1,-0.86,0.531433
0.1,-0.84,0.563838
0.1,-0.82,0.594596
0.1,-0.8,0.623706
0.1,-0.78,0.651183
0.1,-0.76,0.677053
0.1,-0.74,0.701352
0.1,-0.72,0.724122
0.1,-0.7,0.745417
0.1,-0.68,0.765291
0.1,-0.66,0.783807
0.1,-0.64,0.801026
0.1,-0.62,0.817014
0.1,-0.6,0.831838
0.1,-0.58,0.845563
0.1,-0.56,0.858254
0.1,-0.54,0.869976
0.1,-0.52,0.880791
0.1,-0.5,0.890759
0.1,-0.48,0.899937
0.1,-0.46,0.908382
0.1,-0.44,0.916146
0.1,-0.42,0.923278
0.1,-0.4,0.929825
0.1,-0.38,0.935833
0.1,-0.36,0.941342
0.1,-0.34,0.946391
0.1,-0.32,0.951016
0.1,-0.3,0.955252
0.1,-0.28,0.959129
0.1,-0.26,0.962676
0.1,-0.24,0.965921
0.1,-0.22,0.968888
0.1,-0.2,0.971601
0.1,-0.18,0.97408
0.1,-0.16,0.976346
0.1,-0.14,0.978415
0.1,-0.12,0.980306
0.1,-0.1,0.982032
0.1,-0.08,0.983608
0.1,-0.06,0.985047
0.1,-0.04,0.986361
0.1,-0.02,0.987559
0.1,6.17562e-16,0.988653
0.1,0.02,0.989652
0.1,0.04,0.990563
0.1,0.06,0.991394
0.1,0.08,0.992152
0.1,0.1,0.992844
0.1,0.12,0.993475
0.1,0.14,0.99405
0.1,0.16,0.994575
0.1,0.18,0.995054
0.1,0.2,0.99549
0.1,0.22,0.995888
0.1,0.24,0.996251
0.1,0.26,0.996582
0.1,0.28,0.996884
0.1,0.3,0.997159
0.1,0.32,0.99741
0.1,0.34,0.997639
0.1,0.36,0.997847
0.1,0.38,0.998038
0.1,0.4,0.998211
0.1,0.42,0.998369
0.1,0.44,0.998513
0.1,0.46,0.998645
0.1,0.48,0.998765
0.1,0.5,0.998874
0.1,0.52,0.998973
0.1,0.54,0.999064
0.1,0.56,0.999147
0.1,0.58,0.999222
0.1,0.6,0.999291
0.1,0.62,0.999354
0.1,0.64,0.999411
0.1,0.66,0.999463
0.1,0.68,0.99951
0.1,0.7,0.999554
0.1,0.72,0.999593
0.1,0.74,0.999629
0.1,0.76,0.999662
0.1,0.78,0.999692
0.1,0.8,0.999719
0.1,0.82,0.999744
0.1,0.84,0.999767
0.1,0.86,0.999787
0.1,0.88,0.999806
0.1,0.9,0.999823
0.1,0.92,0.999839
0.1,0.94,0.999853
0.1,0.96,0.999866
0.1,0.98,0.999878
0.12,-1,0.304366
0.12,-0.98,0.345766
0.12,-0.96,0.385863
0.12,-0.94,0.424552
0.12,-0.92,0.461751
0.12,-0.9,0.497394
0.12,-0.88,0.531433
0.12,-0.86,0.563838
0.12,-0.84,0.594596
0.12,-0.82,0.623706
0.12,-0.8,0.651183
0.12,-0.78,0.677053
0.12,-0.76,0.701352
0.12,-0.74,0.724122
0.12,-0.72,0.745417
0.12,-0.7,0.765291
0.12,-0.68,0.783807
0.12,-0.66,0.801026
0.12,-0.64,0.817014
0.12,-0.62,0.831838
0.12,-0.6,0.845563
0.12,-0.58,0.858254
0.12,-0.56,0.869976
0.12,-0.54,0.880791
0.12,-0.52,0.890759
0.12,-0.5,0.899937
0.12,-0.48,0.908382
0.12,-0.46,0.916146
0.12,-0.44,0.923278
0.12,-0.42,0.929825
0.12,-0.4,0.935833
0.12,-0.38,0.941342
0.12,-0.36,0.946391
0.12,-0.34,0.951016
0.12,-0.32,0.955252
0.12,-0.3,0.959129
0.12,-0.28,0.962676
0.12,-0.26,0.965921
0.12,-0.24,0.968888
0.12,-0.22,0.971601
0.12,-0.2,0.97408
0.12,-0.18,0.976346
0.12,-0.16,0.978415
0.12,-0.14,0.980306
0.12,-0.12,0.982032
0.12,-0.1,0.983608
0.12,-0.08,0.985047
0.12,-0.06,0.986361
0.12,-0.04,0.987559
0.12,-0.02,0.988653
0.12,6.17562e-16,0.989652
0.12,0.02,0.990563
0.12,0.04,0.991394
0.12,0.06,0.992152
0.12,0.08,0.992844
0.12,0.1,0.993475
0.12,0.12,0.99405
0.12,0.14,0.994575
0.12,0.16,0.995054
0.12,0.18,0.99549
0.12,0.2,0.995888
0.12,0.22,0.996251
0.12,0.24,0.996582
0.12,0.26,0.996884
0.12,0.28,0.997159
0.12,0.3,0.99741
0.12,0.32,0.997639
0.12,0.34,0.997847
0.12,0.36,0.998038
0.12,0.38,0.998211
0.12,0.4,0.998369
0.12,0.42,0.998513
0.12,0.44,0.998645
0.12,0.46,0.998765
0.12,0.48,0.998874
0.12,0.5,0.998973
0.12,0.52,0.999064
0.12,0.54,0.999147
0.12,0.56,0.999222
0.12,0.58,0.999291
0.12,0.6,0.999354
0.12,0.62,0.999411
0.12,0.64,0.999463
0.12,0.66,0.99951
0.12,0.68,0.999554
0.12,0.7,0.999593
0.12,0.72,0.999629
0.12,0.74,0.999662
0.12,0.76,0.999692
0.12,0.78,0.999719
0.12,0.8,0.999744
0.12,0.82,0.999767
0.12,0.84,0.999787
0.12,0.86,0.999806
0.12,0.88,0.999823
0.12,0.9,0.999839
0.12,0.92,0.999853
0.12,0.94,0.999866
0.12,0.96,0.999878
0.12,0.98,0.999889
0.14,-1,0.345766
0.14,-0.98,0.385863
0.14,-0.96,0.424552
0.14,-0.94,0.461751
0.14,-0.92,0.497394
0.14,-0.9,0.531433
0.14,-0.88,0.563838
0.14,-0.86,0.594596
0.14,-0.84,0.623706
0.14,-0.82,0.651183
0.14,-0.8,0.677053
0.14,-0.78,0.701352
0.14,-0.76,0.724122
0.14,-0.74,0.745417
0.14,-0.72,0.765292
0.14,-0.7,0.783807
0.14,-0.68,0.801026
0.14,-0.66,0.817014
0.14,-0.64,0.831838
0.14,-0.62,0.845563
0.14,-0.6,0.858254
0.14,-0.58,0.869976
0.14,-0.56,0.880791
0.14,-0.54,0.890759
0.14,-0.52,0.899937
0.14,-0.5,0.908382
0.14,-0.48,0.916146
0.14,-0.46,0.923278
0.14,-0.44,0.929825
0.14,-0.42,0.935833
0.14,-0.4,0.941342
0.14,-0.38,0.946391
0.14,-0.36,0.951016
0.14,-0.34,0.955252
0.14,-0.32,0.959129
0.14,-0.3,0.962676
0.14,-0.28,0.965921
0.14,-0.26,0.968888
0.14,-0.24,0.971601
0.14,-0.22,0.97408
0.14,-0.2,0.976346
0.14,-0.18,0.978415
0.14,-0.16,0.980306
0.14,-0.14,0.982032
0.14,-0.12,0.983608
0.14,-0.1,0.985047
0.14,-0.08,0.986361
0.14,-0.06,0.987559
0.14,-0.04,0.988653
0.14,-0.02,0.989652
0.14,6.17562e-16,0.990563
0.14,0.02,0.991394
0.14,0.04,0.992152
0.14,0.06,0.992844
0.14,0.08,0.993475
0.14,0.1,0.99405
0.14,0.12,0.994575
0.14,0.14,0.995054
0.14,0.16,0.99549
0.14,0.18,0.995888
0.14,0.2,0.996251
0.14,0.22,0.996582
0.14,0.24,0.996884
0.14,0.26,0.997159
0.14,0.28,0.99741
0.14,0.3,0.997639
0.14,0.32,0.997847
0.14,0.34,0.998038
0.14,0.36,0.998211
0.14,0.38,0.998369
0.14,0.4,0.998513
0.14,0.42,0.998645
0.14,0.44,0.998765
0.14,0.46,0.998874
0.14,0.48,0.998973
0.14,0.5,0.999064
0.14,0.52,0.999147
0.14,0.54,0.999222
0.14,0.56,0.999291
0.14,0.58,0.999354
0.14,0.6,0.999411
0.14,0.62,0.999463
0.14,0.64,0.99951
0.14,0.66,0.999554
0.14,0.68,0.999593
0.14,0.7,0.999629
0.14,0.72,0.999662
0.14,0.74,0.999692
0.14,0.76,0.999719
0.14,0.78,0.999744
0.14,0.8,0.999767
0.14,0.82,0.999787
0.14,0.84,0.999806
0.14,0.86,0.999823
0.14,0.88,0.999839
0.14,0.9,0.999853
0.14,0.92,0.999866
0.14,0.94,0.999878
0.14,0.96,0.999889
0.14,0.98,0.999899
0.16,-1,0.385863
0.16,-0.98,0.424552
0.16,-0.96,0.461751
0.16,-0.94,0.497394
0.16,-0.92,0.531433
0.16,-0.9,0.563838
0.16,-0.88,0.594596
